"video_key","cell_id","curv_moment_speed","curv_tracked_speed","neigh_min_dist","population_type","uni_id"
162,9,98.9646999265455,41.0612207309224,163.829632343919,"Colonisation","9:6"
25,10,104.443566539374,71.8165312168603,45.3753442472757,"Escape","2:3"
25,12,109.793792219014,114.934175604518,74.5407491380447,"Escape","2:3"
25,14,173.225566803886,55.7682715288726,63.4771183103888,"Escape","2:3"
25,15,130.976187255863,50.8538378019113,93.5147863415139,"Escape","2:3"
25,17,132.335944126831,60.1086924741095,67.9621714418944,"Escape","2:3"
25,18,88.3319995454325,42.9006071074848,184.221349111336,"Escape","2:3"
25,19,289.636811976294,131.878547144471,48.6742920780427,"Escape","2:3"
25,5,94.1899141620147,64.6619432950679,156.442422027394,"Escape","2:3"
25,6,131.309685924336,64.4230994535719,65.1279153871243,"Escape","2:3"
25,657,102.805487315375,48.7957378807882,60.9527886262961,"Escape","2:3"
25,658,109.631146541408,52.0327411434216,60.6600494041892,"Escape","2:3"
25,661,89.0375566776129,38.0221897271437,107.387228432548,"Escape","2:3"
25,662,125.563025828304,68.7150456025318,6.72610837080444,"Escape","2:3"
25,665,89.7121944169363,49.3653637314676,5.49580832878888,"Escape","2:3"
25,666,120.703288660778,57.7677568886004,6.06268935754964,"Escape","2:3"
25,667,96.9993282012241,56.3649707201957,32.4243350894804,"Escape","2:3"
25,668,120.919155006197,58.5519875898984,33.6558169343861,"Escape","2:3"
25,7,156.094406099453,67.0421197382846,57.6478832844563,"Escape","2:3"
25,8,128.113918083716,97.8653839180844,35.1920281902417,"Escape","2:3"
25,9,104.568512329986,55.9266236136031,233.442009599642,"Escape","2:3"
26,11,106.69803421066,119.180868544224,47.7682016455527,"Escape","2:3"
26,12,225.260924644641,90.8877285722666,114.293611887376,"Escape","2:3"
26,13,202.431854458772,71.4089183491398,184.584107633262,"Escape","2:3"
26,22,120.277530701935,47.874126085581,102.475550604632,"Escape","2:3"
26,412,213.765602636751,91.8775709023611,93.0923023310693,"Escape","2:3"
26,413,307.09531256331,63.4500448370553,2.82901256440559,"Escape","2:3"
26,414,115.921482989677,61.1677013619945,23.9304774073088,"Escape","2:3"
26,415,99.0681339777876,69.1193945618381,46.9195233933302,"Escape","2:3"
26,416,134.415484435798,48.3238801554007,23.0142734560543,"Escape","2:3"
26,417,133.826669041229,46.8779215184632,25.2981432212901,"Escape","2:3"
26,419,118.931052608206,60.4302466976146,13.7106520601719,"Escape","2:3"
26,6,122.567317073954,89.7698966582582,108.248907456754,"Escape","2:3"
26,9,119.163760807466,41.7606917456101,183.517303933787,"Escape","2:3"
27,13,82.9172698049847,49.2136939641969,32.6205649705115,"Escape","2:3"
27,134,136.799347190812,70.1214429449285,41.3154297421467,"Escape","2:3"
27,5,107.692937164481,57.8928032171718,60.0853569290839,"Escape","2:3"
27,569,135.46016738363,64.2247975843161,134.758779143192,"Escape","2:3"
